,label
5797,0
5798,1
5799,0
5800,0
5801,1
5802,1
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,1
5816,1
5817,1
5818,0
5819,0
5820,0
5821,0
5822,1
5823,1
5824,0
5825,1
5826,0
5827,1
5828,0
5829,1
5830,1
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0
5840,0
5841,0
5842,0
5843,1
5844,0
5845,0
5846,1
5847,0
5848,1
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,1
5859,0
5860,0
5861,0
5862,0
5863,0
5864,1
5865,1
5866,0
5867,1
5868,0
5869,1
5870,0
5871,1
5872,0
5873,1
5874,0
5875,0
5876,0
5877,1
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,1
5885,0
5886,0
5887,0
5888,1
5889,0
5890,0
5891,0
5892,0
5893,0
5894,1
5895,0
5896,1
5897,1
5898,1
5899,0
5900,0
5901,0
5902,1
5903,0
5904,0
5905,0
5906,1
5907,0
5908,1
5909,0
5910,0
5911,0
5912,0
5913,1
5914,1
5915,1
5916,0
5917,1
5918,1
5919,1
5920,1
5921,0
5922,0
5923,0
5924,1
5925,0
5926,1
5927,0
5928,0
5929,1
5930,0
5931,1
5932,1
5933,0
5934,0
5935,1
5936,1
5937,1
5938,0
5939,0
5940,1
5941,1
5942,0
5943,0
5944,0
5945,0
5946,1
5947,0
5948,0
5949,0
5950,1
5951,0
5952,1
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,1
5960,1
5961,1
5962,1
5963,0
5964,0
5965,0
5966,0
5967,1
5968,0
5969,1
5970,1
5971,1
5972,0
5973,1
5974,0
5975,0
5976,1
5977,0
5978,1
5979,1
5980,0
5981,0
5982,1
5983,0
5984,0
5985,0
5986,1
5987,1
5988,1
5989,0
5990,0
5991,0
5992,1
5993,0
5994,0
5995,0
5996,0
5997,0
5998,1
5999,1
6000,1
6001,1
6002,0
6003,0
6004,0
6005,0
6006,1
6007,1
6008,1
6009,1
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,1
6017,0
6018,0
6019,1
6020,1
6021,1
6022,0
6023,0
6024,1
6025,1
6026,0
6027,1
6028,1
6029,1
6030,0
6031,0
6032,1
6033,0
6034,1
6035,0
6036,0
6037,1
6038,1
6039,0
6040,0
6041,1
6042,0
6043,0
6044,0
6045,0
6046,0
6047,1
6048,0
6049,1
6050,1
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,1
6058,1
6059,1
6060,0
6061,1
6062,0
6063,1
6064,1
6065,0
6066,0
6067,0
6068,0
6069,1
6070,1
6071,0
6072,0
6073,1
6074,1
6075,0
6076,1
6077,0
6078,1
6079,0
6080,0
6081,0
6082,1
6083,0
6084,1
6085,1
6086,1
6087,0
6088,1
6089,0
6090,0
6091,0
6092,0
6093,0
6094,1
6095,0
6096,1
6097,0
6098,1
6099,0
6100,1
6101,1
6102,0
6103,0
6104,1
6105,0
6106,0
6107,1
6108,1
6109,0
6110,0
6111,1
6112,0
6113,1
6114,0
6115,1
6116,0
6117,0
6118,0
6119,0
6120,1
6121,0
6122,0
6123,1
6124,1
6125,1
6126,0
6127,0
6128,1
6129,1
6130,0
6131,0
6132,1
6133,1
6134,0
6135,1
6136,1
6137,0
6138,0
6139,1
6140,1
6141,0
6142,1
6143,0
6144,0
6145,0
6146,1
6147,1
6148,0
6149,0
6150,0
6151,1
6152,1
6153,1
6154,0
6155,1
6156,1
6157,1
6158,1
6159,0
6160,0
6161,0
6162,0
6163,0
6164,0
6165,1
6166,0
6167,0
6168,0
6169,1
6170,1
6171,1
6172,0
6173,0
6174,0
6175,0
6176,1
6177,0
6178,1
6179,0
6180,1
6181,0
6182,0
6183,1
6184,0
6185,1
6186,1
6187,0
6188,1
6189,0
6190,1
6191,1
6192,0
6193,1
6194,0
6195,0
6196,1
6197,1
6198,1
6199,0
6200,1
6201,0
6202,0
6203,1
6204,1
6205,1
6206,0
6207,0
6208,1
6209,0
6210,1
6211,0
6212,0
6213,1
6214,0
6215,1
6216,0
6217,1
6218,1
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,1
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,1
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,1
6255,0
6256,1
6257,0
6258,1
6259,0
6260,0
6261,1
6262,0
6263,0
6264,1
6265,1
6266,0
6267,1
6268,0
6269,1
6270,0
6271,1
6272,0
6273,0
6274,0
6275,0
6276,0
6277,1
6278,1
6279,1
6280,1
6281,1
6282,0
6283,0
6284,0
6285,0
6286,0
6287,1
6288,0
6289,0
6290,1
6291,0
6292,1
6293,1
6294,1
6295,0
6296,1
6297,0
6298,0
6299,1
6300,0
6301,1
6302,0
6303,0
6304,0
6305,0
6306,0
6307,1
6308,0
6309,0
6310,1
6311,1
6312,1
6313,0
6314,0
6315,0
6316,0
6317,0
6318,1
6319,0
6320,0
6321,1
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,1
6330,0
6331,0
6332,1
6333,0
6334,1
6335,0
6336,0
6337,1
6338,0
6339,0
6340,1
6341,1
6342,0
6343,0
6344,1
6345,1
6346,0
6347,0
6348,1
6349,0
6350,0
6351,0
6352,1
6353,0
6354,0
6355,0
6356,1
6357,0
6358,0
6359,0
6360,1
6361,0
6362,0
6363,0
6364,0
6365,1
6366,0
6367,0
6368,1
6369,1
6370,0
6371,1
6372,0
6373,0
6374,0
6375,1
6376,1
6377,0
6378,0
6379,1
6380,0
6381,0
6382,0
6383,0
6384,1
6385,0
6386,0
6387,1
6388,0
6389,1
6390,1
6391,1
6392,0
6393,1
6394,0
6395,0
6396,0
6397,0
6398,1
6399,0
6400,1
6401,1
6402,1
6403,1
6404,0
6405,1
6406,0
6407,0
6408,0
6409,0
6410,1
6411,0
6412,1
6413,1
6414,1
6415,0
6416,0
6417,1
6418,0
6419,1
6420,0
6421,0
6422,1
6423,1
6424,0
6425,1
6426,1
6427,1
6428,0
6429,0
6430,1
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,1
6441,1
6442,1
6443,0
6444,1
6445,1
6446,1
6447,1
6448,0
6449,1
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,1
6457,1
6458,1
6459,1
6460,0
6461,1
6462,1
6463,1
6464,1
6465,1
6466,0
6467,1
6468,1
6469,0
6470,0
6471,0
6472,1
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,1
6480,1
6481,0
6482,1
6483,1
6484,0
6485,1
6486,0
6487,1
6488,1
6489,1
6490,0
6491,1
6492,1
6493,1
6494,0
6495,0
6496,1
6497,1
6498,1
6499,1
6500,0
6501,0
6502,1
6503,1
6504,0
6505,1
6506,0
6507,1
6508,0
6509,0
6510,1
6511,0
6512,1
6513,0
6514,0
6515,0
6516,0
6517,1
6518,0
6519,0
6520,1
6521,0
6522,0
6523,1
6524,0
6525,1
6526,0
6527,1
6528,1
6529,0
6530,0
6531,0
6532,0
6533,1
6534,0
6535,0
6536,1
6537,1
6538,0
6539,0
6540,0
6541,1
6542,0
6543,0
6544,0
6545,0
6546,0
6547,1
6548,1
6549,1
6550,1
6551,1
6552,0
6553,1
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0
6560,1
6561,0
6562,0
6563,0
6564,1
6565,1
6566,1
6567,0
6568,1
6569,0
6570,0
6571,0
6572,1
6573,0
6574,0
6575,0
6576,0
6577,0
6578,1
6579,0
6580,0
6581,0
6582,0
6583,0
6584,0
6585,0
6586,1
6587,0
6588,1
6589,0
6590,0
6591,0
6592,1
6593,1
6594,1
6595,0
6596,0
6597,0
6598,1
6599,0
6600,1
6601,0
6602,0
6603,1
6604,0
6605,0
6606,1
6607,0
6608,0
6609,1
6610,0
6611,1
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,1
6619,0
6620,0
6621,1
6622,0
6623,1
6624,1
6625,1
6626,1
6627,0
6628,0
6629,0
6630,0
6631,1
6632,1
6633,0
6634,0
6635,1
6636,1
6637,0
6638,0
6639,0
6640,1
6641,1
6642,0
6643,1
6644,0
6645,1
6646,1
6647,0
6648,0
6649,1
6650,0
6651,0
6652,1
6653,1
6654,1
6655,0
6656,0
6657,1
6658,1
6659,1
6660,1
6661,0
6662,0
6663,1
6664,0
6665,0
6666,1
6667,0
6668,1
6669,0
6670,0
6671,1
6672,0
6673,0
6674,1
6675,0
6676,0
6677,1
6678,0
6679,0
6680,0
6681,1
6682,0
6683,0
6684,0
6685,0
6686,1
6687,0
6688,0
6689,1
6690,0
6691,1
6692,0
6693,1
6694,1
6695,0
6696,1
6697,0
6698,0
6699,1
6700,0
6701,0
6702,0
6703,1
6704,0
6705,0
6706,0
6707,1
6708,0
6709,1
6710,1
6711,0
6712,1
6713,1
6714,1
6715,1
6716,0
6717,1
6718,0
6719,0
6720,0
6721,1
6722,1
6723,1
6724,1
6725,0
6726,0
6727,0
6728,0
6729,1
6730,0
6731,1
6732,0
6733,1
6734,0
6735,0
6736,0
6737,0
6738,1
6739,0
6740,0
6741,0
6742,1
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,1
6750,0
6751,1
6752,1
6753,1
6754,1
6755,0
6756,0
6757,1
6758,1
6759,0
6760,0
6761,1
6762,0
6763,1
6764,0
6765,0
6766,0
6767,0
6768,1
6769,0
6770,1
6771,0
6772,1
6773,1
6774,0
6775,1
6776,1
6777,0
6778,0
6779,0
6780,0
6781,0
6782,0
6783,0
6784,0
6785,0
6786,0
6787,1
6788,0
6789,1
6790,0
6791,0
6792,1
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,1
6800,0
6801,1
6802,0
6803,0
6804,1
6805,1
6806,1
6807,0
6808,0
6809,1
6810,0
6811,1
6812,1
6813,0
6814,1
6815,0
6816,1
6817,0
6818,1
6819,0
6820,1
6821,1
6822,1
6823,1
6824,1
6825,1
6826,1
6827,1
6828,1
6829,1
6830,1
6831,0
6832,0
6833,1
6834,1
6835,0
6836,1
6837,0
6838,1
6839,0
6840,1
6841,1
6842,0
6843,1
6844,0
6845,0
6846,1
6847,1
6848,0
6849,0
6850,1
6851,1
6852,0
6853,0
6854,0
6855,1
6856,0
6857,1
6858,1
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,1
6866,1
6867,1
6868,0
6869,1
6870,0
6871,1
6872,1
6873,0
6874,1
6875,0
6876,0
6877,0
6878,1
6879,1
6880,0
6881,1
6882,0
6883,0
6884,1
6885,1
6886,0
6887,1
6888,1
6889,0
6890,1
6891,1
6892,0
6893,0
6894,0
6895,0
6896,0
6897,1
6898,0
6899,1
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,1
6907,0
6908,0
6909,0
6910,0
6911,1
6912,0
6913,1
6914,1
6915,0
6916,1
6917,0
6918,0
6919,0
6920,0
6921,1
6922,0
6923,1
6924,1
6925,1
6926,0
6927,1
6928,0
6929,0
6930,1
6931,1
6932,0
6933,0
6934,1
6935,0
6936,0
6937,0
6938,1
6939,1
6940,0
6941,1
6942,0
6943,1
6944,1
6945,1
6946,1
6947,0
6948,0
6949,0
6950,1
6951,0
6952,1
6953,0
6954,1
6955,0
6956,0
6957,1
6958,0
6959,0
6960,0
6961,0
6962,0
6963,1
6964,1
6965,0
6966,0
6967,1
6968,0
6969,0
6970,1
6971,0
6972,1
6973,0
6974,0
6975,1
6976,1
6977,0
6978,1
6979,0
6980,0
6981,0
6982,0
6983,1
6984,0
6985,0
6986,1
6987,1
6988,0
6989,1
6990,0
6991,0
6992,0
6993,1
6994,0
6995,0
6996,0
6997,0
6998,1
6999,1
7000,0
7001,0
7002,0
7003,1
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,1
7013,1
7014,1
7015,0
7016,0
7017,1
7018,0
7019,0
7020,0
7021,0
7022,1
7023,0
7024,0
7025,1
7026,1
7027,0
7028,0
7029,0
7030,0
7031,0
7032,1
7033,0
7034,1
7035,1
7036,1
7037,0
7038,1
7039,0
7040,0
7041,1
7042,0
7043,0
7044,0
7045,0
7046,0
7047,1
7048,1
7049,1
7050,0
7051,0
7052,1
7053,0
7054,0
7055,0
7056,0
7057,0
7058,1
7059,1
7060,0
7061,0
7062,1
7063,1
7064,1
7065,0
7066,1
7067,0
7068,0
7069,1
7070,0
7071,0
7072,0
7073,0
7074,1
7075,1
7076,1
7077,0
7078,0
7079,0
7080,1
7081,1
7082,1
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,0
7090,0
7091,1
7092,0
7093,0
7094,0
7095,0
7096,1
7097,0
7098,1
7099,1
7100,1
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,1
7120,1
7121,1
7122,0
7123,0
7124,1
7125,0
7126,0
7127,1
7128,0
7129,1
7130,0
7131,0
7132,1
7133,0
7134,0
7135,1
7136,0
7137,0
7138,1
7139,0
7140,0
7141,0
7142,0
7143,1
7144,1
7145,0
7146,0
7147,1
7148,1
7149,1
7150,1
7151,0
7152,0
7153,0
7154,1
7155,1
7156,0
7157,0
7158,0
7159,1
7160,0
7161,1
7162,1
7163,0
7164,0
7165,0
7166,0
7167,1
7168,0
7169,0
7170,1
7171,0
7172,0
7173,1
7174,1
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,1
7182,0
7183,0
7184,0
7185,0
7186,0
7187,0
7188,1
7189,1
7190,0
7191,0
7192,1
7193,1
7194,1
7195,1
7196,0
7197,0
7198,0
7199,1
7200,1
7201,0
7202,0
7203,1
7204,0
7205,1
7206,0
7207,0
7208,0
7209,1
7210,0
7211,0
7212,0
7213,1
7214,1
7215,0
7216,1
7217,0
7218,1
7219,0
7220,0
7221,0
7222,1
7223,1
7224,0
7225,0
7226,0
7227,0
7228,0
7229,1
7230,0
7231,1
7232,1
7233,0
7234,0
7235,0
7236,1
7237,1
7238,1
7239,0
7240,0
7241,0
7242,0
7243,0
7244,1
7245,1
7246,0
7247,1
7248,1
7249,1
7250,0
7251,0
7252,0
7253,1
7254,0
7255,1
7256,0
7257,0
7258,0
7259,1
7260,1
7261,0
7262,0
7263,0
7264,1
7265,1
7266,1
7267,0
7268,1
7269,1
7270,0
7271,0
7272,0
7273,1
7274,1
7275,0
7276,1
7277,1
7278,0
7279,0
7280,0
7281,0
7282,0
7283,1
7284,1
7285,1
7286,0
7287,0
7288,1
7289,1
7290,0
7291,0
7292,0
7293,1
7294,0
7295,0
7296,0
7297,1
7298,1
7299,0
7300,0
7301,0
7302,0
7303,0
7304,1
7305,0
7306,0
7307,0
7308,0
7309,0
7310,0
7311,0
7312,1
7313,0
7314,1
7315,1
7316,1
7317,0
7318,1
7319,0
7320,0
7321,1
7322,0
7323,0
7324,1
7325,0
7326,1
7327,1
7328,1
7329,0
7330,1
7331,1
7332,0
7333,0
7334,0
7335,1
7336,1
7337,0
7338,0
7339,1
7340,1
7341,1
7342,1
7343,0
7344,0
7345,0
7346,0
7347,0
7348,1
7349,0
7350,0
7351,1
7352,1
7353,1
7354,0
7355,0
7356,0
7357,0
7358,1
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,1
7367,1
7368,1
7369,0
7370,1
7371,0
7372,1
7373,0
7374,0
7375,0
7376,1
7377,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,1
7384,0
7385,1
7386,1
7387,1
7388,0
7389,0
7390,1
7391,1
7392,0
7393,1
7394,0
7395,0
7396,0
7397,0
7398,1
7399,0
7400,1
7401,0
7402,0
7403,0
7404,0
7405,0
7406,1
7407,0
7408,0
7409,0
7410,0
7411,1
7412,0
7413,1
7414,0
7415,1
7416,1
7417,0
7418,1
7419,0
7420,1
7421,0
7422,1
7423,0
7424,0
7425,0
7426,1
7427,0
7428,0
7429,0
7430,1
7431,1
7432,0
7433,0
7434,1
7435,0
7436,1
7437,1
7438,0
7439,1
7440,1
7441,1
7442,0
7443,1
7444,1
7445,1
7446,0
7447,1
7448,0
7449,0
7450,0
7451,0
7452,0
7453,0
7454,0
7455,0
7456,1
7457,0
7458,0
7459,0
7460,0
7461,1
7462,1
7463,0
7464,0
7465,1
7466,1
7467,0
7468,1
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,1
7476,0
7477,0
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,1
7493,0
7494,0
7495,0
7496,1
7497,1
7498,0
7499,0
7500,0
7501,1
7502,0
7503,0
7504,1
7505,1
7506,0
7507,0
7508,0
7509,0
7510,0
7511,1
7512,1
7513,0
7514,0
7515,1
7516,1
7517,0
7518,0
7519,0
7520,0
7521,0
7522,0
7523,1
7524,1
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,1
7533,0
7534,0
7535,0
7536,1
7537,0
7538,1
7539,0
7540,1
7541,1
7542,1
7543,1
7544,0
7545,1
7546,0
7547,0
7548,1
7549,0
7550,0
7551,1
7552,1
7553,0
7554,1
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,1
7563,0
7564,1
7565,1
7566,0
7567,0
7568,0
7569,1
7570,0
7571,1
7572,0
7573,1
7574,0
7575,1
7576,0
7577,1
7578,0
7579,0
7580,0
7581,0
7582,0
7583,1
7584,0
7585,1
7586,1
7587,0
7588,0
7589,1
7590,0
7591,1
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,1
7599,1
7600,1
7601,1
7602,0
7603,1
7604,0
7605,0
7606,1
7607,0
7608,0
7609,1
7610,1
7611,0
7612,1
7613,0
7614,0
7615,0
7616,1
7617,0
7618,0
7619,0
7620,1
7621,0
7622,0
7623,1
7624,0
7625,1
7626,0
7627,1
7628,1
7629,0
7630,0
7631,0
7632,0
7633,1
7634,0
7635,0
7636,1
7637,0
7638,1
7639,1
7640,0
7641,0
7642,0
7643,1
7644,0
7645,1
7646,0
7647,1
7648,1
7649,0
7650,0
7651,1
7652,1
7653,1
7654,1
7655,1
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,1
7664,0
7665,1
7666,0
7667,0
7668,0
7669,1
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,1
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,1
7684,1
7685,0
7686,0
7687,1
7688,1
7689,0
7690,1
7691,0
7692,0
7693,0
7694,1
7695,1
7696,1
7697,0
7698,1
7699,1
7700,0
7701,0
7702,1
7703,1
7704,1
7705,1
7706,0
7707,0
7708,1
7709,1
7710,0
7711,0
7712,1
7713,0
7714,0
7715,0
7716,0
7717,1
7718,1
7719,0
7720,0
7721,0
7722,1
7723,0
7724,0
7725,0
7726,0
7727,1
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,0
7738,0
7739,1
7740,0
7741,0
7742,0
7743,0
7744,1
7745,1
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,1
7753,0
7754,1
7755,0
7756,0
7757,1
7758,1
7759,1
7760,0
7761,0
7762,0
7763,0
7764,1
7765,0
7766,0
7767,0
7768,0
7769,1
7770,1
7771,0
7772,0
7773,1
7774,1
7775,0
7776,1
7777,0
7778,0
7779,1
7780,0
7781,1
7782,0
7783,1
7784,0
7785,0
7786,0
7787,0
7788,1
7789,0
7790,0
7791,0
7792,1
7793,1
7794,0
7795,0
7796,0
7797,0
7798,0
7799,1
7800,0
7801,1
7802,0
7803,1
7804,1
7805,0
7806,1
7807,0
7808,0
7809,1
7810,0
7811,1
7812,0
7813,0
7814,1
7815,0
7816,0
7817,0
7818,1
7819,0
7820,1
7821,1
7822,1
7823,1
7824,0
7825,1
7826,0
7827,1
7828,1
7829,1
7830,0
7831,0
7832,0
7833,1
7834,0
7835,1
7836,1
7837,1
7838,1
7839,1
7840,1
7841,1
7842,0
7843,1
7844,0
7845,0
7846,0
7847,1
7848,0
7849,1
7850,1
7851,0
7852,1
7853,1
7854,0
7855,1
7856,1
7857,1
7858,0
7859,0
7860,0
7861,0
7862,0
7863,1
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,1
7875,0
7876,1
7877,0
7878,1
7879,0
7880,0
7881,0
7882,1
7883,1
7884,0
7885,0
7886,1
7887,1
7888,0
7889,0
7890,1
7891,1
7892,0
7893,0
7894,0
7895,1
7896,0
7897,0
7898,0
7899,1
7900,0
7901,1
7902,0
7903,1
7904,1
7905,1
7906,0
7907,0
7908,0
7909,0
7910,0
7911,1
7912,0
7913,0
7914,1
7915,0
7916,1
7917,1
7918,1
7919,0
7920,1
7921,0
7922,1
7923,0
7924,1
7925,0
7926,0
7927,0
7928,1
7929,0
7930,0
7931,1
7932,1
7933,0
7934,0
7935,1
7936,1
7937,1
7938,1
7939,1
7940,0
7941,1
7942,1
7943,1
7944,0
7945,0
7946,0
7947,0
7948,1
7949,0
7950,1
7951,1
7952,1
7953,0
7954,0
7955,0
7956,0
7957,1
7958,0
7959,1
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,1
7967,0
7968,0
7969,0
7970,1
7971,0
7972,0
7973,1
7974,1
7975,0
7976,0
7977,0
7978,0
7979,0
7980,1
7981,1
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,1
7989,1
7990,1
7991,0
7992,1
7993,1
7994,1
7995,0
7996,0
7997,1
7998,1
7999,1
8000,1
8001,1
8002,1
8003,1
8004,0
8005,1
8006,1
8007,1
8008,1
8009,1
8010,0
8011,0
8012,0
8013,1
8014,1
8015,0
8016,1
8017,0
8018,1
8019,0
8020,0
8021,0
8022,1
8023,1
8024,0
8025,0
8026,1
8027,0
8028,0
8029,0
8030,0
8031,1
8032,1
8033,0
8034,1
8035,0
8036,0
8037,0
8038,0
8039,1
8040,1
8041,0
8042,0
8043,1
8044,0
8045,1
8046,1
8047,1
8048,0
8049,0
8050,0
8051,1
8052,1
8053,0
8054,0
8055,0
8056,0
8057,0
8058,0
8059,1
8060,1
8061,1
8062,0
8063,0
8064,0
8065,1
8066,0
8067,1
8068,0
8069,1
8070,0
8071,0
8072,0
8073,0
8074,1
8075,0
8076,1
8077,1
8078,1
8079,1
8080,0
8081,0
8082,0
8083,1
8084,1
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,1
8095,0
8096,0
8097,0
8098,0
8099,0
8100,0
8101,1
8102,0
8103,0
8104,0
8105,0
8106,1
8107,0
8108,0
8109,0
8110,1
8111,0
8112,0
8113,0
8114,1
8115,1
8116,0
8117,0
8118,0
8119,0
8120,1
8121,0
8122,0
8123,0
8124,1
8125,0
8126,1
8127,0
8128,0
8129,1
8130,0
8131,1
8132,1
8133,1
8134,1
8135,1
8136,0
8137,0
8138,1
8139,0
8140,0
